nombre,miembro_desde,genero,vive_en,nacimiento
2329,,Mujer,Madrid - España,1985.0
2330,,Mujer,Madrid - España,1989.0
2331,,Mujer,San francisco de macoris - Dominican Republic,1993.0
2332,,Mujer,,
2333,,Mujer,España,1997.0
2334,,Mujer,Tegucigalpa - Honduras,1984.0
2335,,,España,
2336,,,Madrid - España,1981.0
2337,,,Buenos aires - Argentina,1979.0
2338,,,España,
2339,,Hombre,San lorenzo - Argentina,1965.0
2340,,Mujer,Madrid - España,1975.0
2341,,,España,
2342,,Hombre,Zaragoza - España,1974.0
2343,,,España,
2344,,Hombre,Córdoba - España,1971.0
2345,,Hombre,General belgrano - Argentina,1987.0
2346,,Hombre,Puertollano - España,1985.0
2347,,,Hermosillo - Mexico,1989.0
2348,,Mujer,,
2349,,Mujer,En otra dimensión - España,1995.0
2350,,Mujer,,
2351,,,España,
2352,,,España,1980.0
2353,,Mujer,Mexicali - ¿?,1991.0
2354,,Hombre,Guadalajara - Mexico,1996.0
2355,,,"France, French Republic",
2356,,Hombre,Puno - Peru,1993.0
2357,,,España,1964.0
2358,,Hombre,Valladolid - España,1993.0
2359,,Mujer,Alcalá de henares - España,1989.0
2360,,Mujer,Valencia - España,1980.0
2361,,Hombre,Jaén - España,1979.0
2362,,Mujer,Santa coloma de gramenet - España,1971.0
2363,,Mujer,Carúpano - Venezuela,1996.0
2364,,Hombre,Valencia - España,1995.0
2365,,Mujer,España,1958.0
2366,,Mujer,Orihuela - España,1979.0
2367,,Hombre,España - España,2000.0
2368,,,España,
2369,,Hombre,España,1993.0
2370,,Hombre,Sevilla - España,1974.0
2371,,Hombre,Alicante - España,1986.0
2372,,,España,
2373,,Mujer,,
2374,,Mujer,Tabernas - España,1990.0
2375,,,España,1988.0
2376,,,España,1970.0
2377,,Mujer,Albacete - España,1981.0
2378,,Hombre,,
2379,,Hombre,Valdemoro - España,1989.0
2380,,Mujer,¿?,
2381,,Mujer,Guadalajara - España,1987.0
2382,,Mujer,Santa cruz de mudela - España,1968.0
2383,,Mujer,Córdoba - España,1998.0
2384,,Hombre,Madrid - España,1979.0
2385,,Mujer,España,1991.0
2386,,Mujer,España,1992.0
2387,,,España,
2388,,Mujer,Madrid - España,1986.0
2389,,,Santa eulalia del rio - España,1982.0
2390,,Mujer,Santiago - Cote d'Ivoire,1992.0
2391,,,Neuquen - Argentina,1994.0
2392,,Hombre,Madrid - España,1975.0
2393,,Hombre,,
2394,,,España,
2395,,Hombre,Granada - España,1970.0
2396,,Mujer,,
2397,,Mujer,Coruña - España,1970.0
2398,,Hombre,Mar del plata - Argentina,1966.0
2399,,Hombre,Madrid - España,1954.0
2400,,,,
2401,,Hombre,San sebastian de los reyes - España,1964.0
2402,,,Mexico - Mexico,
2403,,Hombre,Madrid - España,1985.0
2404,,Hombre,Argentina,1910.0
2405,,,España,
2406,,Mujer,Ciutadella de menorca - España,1979.0
2407,,Mujer,Cote d'Ivoire,1998.0
2408,,Mujer,Terrassa - España,1993.0
2409,,Mujer,Muriel viejo - España,1978.0
2410,,Mujer,,
2411,,,España,
2412,,Hombre,Cote d'Ivoire,1982.0
2413,,,Madrid - España,1910.0
2414,,,Barcelona - España,1954.0
2415,,,España,
2416,,Hombre,Madrid - España,1975.0
2417,,,España,
2418,,Mujer,Elche - España,1982.0
2419,,Hombre,Barcelona - España,1963.0
2420,,Hombre,Tenerife - España,1959.0
2421,,Hombre,Venta de baños - España,1950.0
2422,,,España,
2423,,Hombre,Santiago - Chile,1947.0
2424,,,O porriño - España,1983.0
2425,,,España,1969.0
2426,,Mujer,Panama - Panama,1984.0
2427,,Mujer,Tenerife - España,1995.0
2428,,Mujer,España,1992.0
2429,,Mujer,España,1985.0
2430,,,Valencia - España,1976.0
2431,,,España,
2432,,,España,
2433,,,Mexico,
2434,,,España,1992.0
2435,,,España,
2436,,Mujer,Talavera de la reina - España,1990.0
2437,,Hombre,Sevilla - España,1991.0
2438,,Hombre,¿?,
2439,,Hombre,Jaen - España,1976.0
2440,,Hombre,La muela - España,1981.0
2441,,Hombre,Mérida - España,1970.0
2442,,,España,
2443,,Hombre,Cortazar - Mexico,1993.0
2444,,Mujer,Santa tecla - El Salvador,1982.0
2445,,,¿?,
2446,,Mujer,Huesca - España,1977.0
2447,,Mujer,¿?,
2448,,Mujer,"Tonneins - France, French Republic",1984.0
2449,,,España,
2450,,Mujer,Madrid - España,1980.0
2451,,,España,
2452,,,España,
2453,,,España,
2454,,Mujer,Malaga - España,1976.0
2455,,,España,
2456,,,España,
2457,,Mujer,"Grindelwald - Switzerland, Swiss Confederation",1984.0
2458,,Mujer,Ronda - España,1982.0
2459,,,España,
2460,,Hombre,Madrid - España,1980.0
2461,,Mujer,Córdoba - España,1990.0
2462,,Hombre,Buenos aires - Argentina,1994.0
2463,,,España,
2464,,,España,
2465,,Hombre,Madrid - España,1950.0
2466,,,España,
2467,,,,
2468,,Mujer,,
2469,,Mujer,Madrid - España,1970.0
2470,,Mujer,,
2471,,Hombre,Manresa - España,1986.0
2472,,Mujer,Sevilla - España,
2473,,Hombre,¿?,
2474,,Mujer,A coruña - España,1992.0
2475,,Mujer,Munich - Gambia the,1988.0
2476,,Mujer,Madrid -,1982.0
2477,,,Estepa - España,1973.0
2478,,,España,1973.0
2479,,,Ourense - España,1966.0
2480,,,España,
2481,,,Lérida - España,1985.0
2482,,,Barcelona - España,1980.0
2483,,,España,1975.0
2484,,,España,1979.0
2485,,Hombre,,
2486,,Hombre,Caracas - Venezuela,1982.0
2487,,Mujer,,
2488,,Hombre,Madrid - España,1975.0
2489,,Hombre,Ciudad real - España,1981.0
2490,,,España,
2491,,Mujer,Iniesta - España,1968.0
2492,,Mujer,,
2493,,Mujer,Bahía blanca - Argentina,1985.0
2494,,Hombre,Santa cruz de tenerife - España,1988.0
2495,,Mujer,Jaén - España,1987.0
2496,,Mujer,Cordoba - España,1991.0
2497,,Mujer,Nogales - Mexico,1965.0
2498,,Mujer,Alhama de granada - España,1983.0
2499,,Mujer,Buenos aires - Argentina,1984.0
2500,,Hombre,Bogotá - Colombia,1989.0
2501,,Hombre,¿?,
2502,,Mujer,,
2503,,,España,
2504,,Hombre,España,1969.0
2505,,,España,
2506,,Hombre,San salvador - España,1951.0
2507,,Hombre,Madrid - España,1990.0
2508,,,España,
2509,,Hombre,Madrid - España,1958.0
2510,,,España,
2511,,,España,
2512,,Mujer,Alicante - España,1991.0
2513,,Mujer,Málaga - España,1987.0
2514,,Hombre,Toledo - España,1990.0
2515,,Mujer,Málaga - España,1999.0
2516,,Mujer,Colombia,1994.0
2517,,,España,
2518,,Hombre,Sevilla - España,1982.0
2519,,Hombre,Machalí - Chile,1989.0
2520,,,España,
2521,,Mujer,España,1990.0
2522,,,España,1910.0
2523,,Hombre,Villa constitución - Argentina,1985.0
2524,,,España,
2525,,Hombre,Bogotá - Colombia,1994.0
2526,,,España,
2527,,,España,
2528,,,España,
2529,,Hombre,Los palacios y villafranca - España,1973.0
2530,,Hombre,Valladolid - España,1981.0
2531,,Mujer,Madrid - España,1984.0
2532,,Mujer,Almería - España,1987.0
2533,,Hombre,23801602 - España,1994.0
2534,,Mujer,,
2535,,Hombre,Torrijos - España,1973.0
2536,,Hombre,Villa alemana - Chile,1988.0
2537,,Mujer,Sevilla - España,1990.0
2538,,Mujer,Zaragoza - España,1974.0
2539,,Mujer,Bcn - Afghanistan,1971.0
2540,,Hombre,Barcelona - España,1975.0
2541,,Mujer,A coruña - España,1994.0
2542,,Hombre,Valencia - España,1996.0
2543,,Hombre,Temuco - Chile,1982.0
2544,,Hombre,¿?,
2545,,,España,1910.0
2546,,Mujer,Donostia - España,1994.0
2547,,,España,1910.0
2548,,Hombre,Cadiz - España,1994.0
2549,,Hombre,Mexico - Mexico,1996.0
2550,,Hombre,Ocaña - Colombia,2000.0
2551,,,Alcala de henares - España,1996.0
2552,,Hombre,Dos hermanas - España,1992.0
2553,,Mujer,Mexico,1985.0
2554,,,España,
2555,,,España,
2556,,Hombre,Barcelona - España,1989.0
2557,,Hombre,úbeda - España,1998.0
2558,,Mujer,Valencia - España,2002.0
2559,,,España,
2560,,Mujer,Metropolitana - Cote d'Ivoire,1910.0
2561,,Mujer,Madrid - España,1983.0
2562,,Mujer,Loeches - España,1983.0
2563,,,España,
2564,,Mujer,España,1966.0
2565,,Hombre,Mexico,1910.0
2566,,Hombre,Girona - España,1981.0
2567,,Hombre,Talarrubias - España,1991.0
2568,,Hombre,Madrid - España,1979.0
2569,,Hombre,A coruña - España,1985.0
2570,,Mujer,Madrid - España,1987.0
2571,,Mujer,España,1978.0
2572,,Hombre,Las rozas - España,1964.0
2573,,Mujer,Castellón - España,1999.0
2574,,Mujer,Granja de rocamora - España,1976.0
2575,,,España,1962.0
2576,,,Burgos - España,1978.0
2577,,,Madrid - España,1992.0
2578,,,España,1910.0
2579,,,Malaga - España,1995.0
2580,,,España,1984.0
2581,,,Cartagena - España,1987.0
2582,,,Tarragona - España,1974.0
2583,,,España,
2584,,,España,1983.0
2585,,,Asuncion - Panama,1979.0
2586,,,España,
2587,,Hombre,Bogota - Colombia,1999.0
2588,,,España,
2589,,Hombre,Zaragoza - España,1969.0
2590,,Hombre,Valencia - España,1978.0
2591,,Hombre,Murcia - España,1988.0
2592,,,España,
2593,,,Ciudad de méxico - Mexico,1975.0
2594,,,España,
2595,,Hombre,Santiago - Chile,1910.0
2596,,Hombre,Madrid - España,1995.0
2597,,Mujer,Medellín - Colombia,2003.0
2598,,Mujer,Málaga - España,1981.0
2599,,Mujer,Santiago - Cote d'Ivoire,1989.0
2600,,Mujer,Mexico - Mexico,1996.0
2601,,Hombre,Tlaxcala - Mexico,1997.0
2602,,Hombre,Badajoz - Afghanistan,1985.0
2603,,Hombre,Cote d'Ivoire,1992.0
2604,,Hombre,Tenerife - España,1968.0
2605,,Hombre,Buenos aires - Argentina,1996.0
2606,,Mujer,España,1910.0
2607,,Hombre,Salamanca - España,1984.0
2608,,Hombre,Guanajuato - Mexico,1986.0
2609,,Mujer,Capital federal - Argentina,1978.0
2610,,Mujer,Buenos aires - Argentina,1991.0
2611,,Hombre,Mexico - Mexico,1978.0
2612,,,España,
2613,,,España,
2614,,Mujer,Santo domingo -,1985.0
2615,,,Buenos aires - Argentina,1970.0
2616,,,España,1987.0
2617,,,Madrid - España,1968.0
2618,,,Puebla - Mexico,1983.0
2619,,,Mexico,
2620,,,Málaga - España,1966.0
2621,,,España,
2622,,,Argentina,1968.0
2623,,,España,
2624,,,España,
2625,,,Belgium,
2626,,,España,
2627,,Mujer,Xxxx - España,1979.0
2628,,,Madrid - España,1976.0
2629,,Hombre,Torrejón de ardoz - España,1979.0
2630,,,España,
2631,,Mujer,Valencia - España,1972.0
2632,,Mujer,San luis potosi - Mexico,1963.0
2633,,Mujer,Valencia - España,1960.0
2634,,Mujer,¿?,1990.0
2635,,Mujer,ávila - España,1910.0
2636,,Hombre,Madrid - España,1979.0
2637,,Mujer,Medellin - Colombia,1992.0
2638,,Hombre,Chile,1988.0
2639,,,España,
2640,,,España,
2641,,,España,
2642,,,España,
2643,,Mujer,Madrid - España,2004.0
2644,,Hombre,Madrid - España,1982.0
2645,,Mujer,Córdoba - España,1982.0
2646,,Mujer,Andorra - España,1982.0
2647,,Mujer,Madrid - España,1976.0
2648,,Mujer,Palma - España,1973.0
2649,,Hombre,Soldini - Argentina,1990.0
2650,,Hombre,Lima - Peru,1996.0
2651,,,Salamanca - España,1910.0
2652,,Hombre,Madrid - España,1969.0
2653,,,Madrid - España,1971.0
2654,,Mujer,Toledo - España,1991.0
2655,,,Cádiz - España,1984.0
2656,,Hombre,San sebastian de los reyes - España,1996.0
2657,,Mujer,Vigo - España,1969.0
2658,,Mujer,Madrid - España,1988.0
2659,,Mujer,Concepcion - Cote d'Ivoire,1996.0
2660,,Hombre,Donostia - España,1990.0
2661,,Hombre,Terrassa - España,1983.0
2662,,,España,
2663,,,Venezuela,
2664,,,España,1910.0
2665,,,España,
2666,,,Barcelona - España,1965.0
2667,,,España,
2668,,Hombre,Mty - Mexico,1986.0
2669,,,España,1910.0
2670,,Mujer,España,2000.0
2671,,,A coruña - España,1910.0
2672,,Hombre,Barcelona - España,1999.0
2673,,,Madrid - España,1993.0
2674,,Mujer,Algeciras - España,1971.0
2675,,Mujer,Armintza - España,1980.0
2676,,Mujer,¿?,
2677,,,España,
2678,,,España,
2679,,Hombre,Barna - España,1992.0
2680,,Mujer,Barcelona - Andorra,1968.0
2681,,,España,
2682,,Mujer,Alzira - España,1978.0
2683,,Mujer,Caleya - España,1968.0
2684,,Mujer,Lima - Peru,1991.0
2685,,Hombre,¿?,
2686,,Hombre,Mérida - Mexico,1990.0
2687,,,Lima - Peru,1993.0
2688,,Mujer,Argentina,1974.0
2689,,Hombre,Lima - Peru,1983.0
2690,,,Salta - Argentina,1980.0
2691,,Mujer,Estepona - España,1969.0
2692,,,Barcelona - España,1982.0
2693,,,Barcelona - España,1956.0
2694,,Hombre,¿?,
2695,,Mujer,¿?,
2696,,Hombre,Puebla - Mexico,1975.0
2697,,Hombre,Zaragoza - España,1979.0
2698,,Mujer,Cd de méxico - Mexico,1979.0
2699,,Mujer,San sebastian de los reyes - España,1974.0
2700,,Hombre,,
2701,,Hombre,Valencia - España,1969.0
2702,,Mujer,Córdoba - España,1971.0
2703,,Hombre,Glendale - United States of America,1980.0
2704,,Hombre,Valladolid - España,1975.0
2705,,,¿?,
2706,,Hombre,Villarrubia de los ojos - España,1974.0
2707,,Mujer,Alicante - España,1973.0
2708,,Hombre,,
2709,,,España,
2710,,Mujer,Poprad - Slovakia (Slovak Republic),1983.0
2711,,Hombre,Burgos - España,1988.0
2712,,Hombre,Murcia - España,1993.0
2713,,Mujer,¿?,
2714,,,Oaxaca - España,
2715,,Mujer,Barcelona - España,1961.0
2716,,Mujer,L'hospitalet de llobregat - España,1968.0
2717,,,España,1910.0
2718,,Mujer,Madrid - España,1967.0
2719,,,España,
2720,,Hombre,Xixon - España,1989.0
2721,,,España,
2722,,,España,
2723,,,España,
2724,,Mujer,Barcelona - España,1983.0
2725,,Mujer,Murcia - España,1965.0
2726,,,España,
2727,,,España,
2728,,Hombre,Valencia - España,1964.0
2729,,Mujer,Sevilla - España,1957.0
2730,,Mujer,Buenos aires - Argentina,1978.0
2731,,,España,
2732,,Mujer,Estado de méxico - Mexico,1972.0
2733,,Mujer,Mty - Mexico,1994.0
2734,,Mujer,Mexico,1984.0
2735,,,Toledo - España,1995.0
2736,,,Madrid - España,1983.0
2737,,,Mexico,1969.0
2738,,,Colombia,1966.0
2739,,,Bilbao - España,1964.0
2740,,,Huatabampo - Mexico,1956.0
2741,,,España,1982.0
2742,,,"México, d.f. - Mexico",1967.0
2743,,,España,
2744,,,Panama,
2745,,,España,
2746,,,Mexico,
2747,,,España,
2748,,,Australia,
2749,,,España,
2750,,,España,
2751,,,España,
2752,,,Argentina,
2753,,,España,
2754,,,España,
2755,,,España,
2756,,,España,
2757,,,España,
2758,,,España,
2759,,Hombre,Novelda - España,1994.0
2760,,,España,
2761,,Mujer,Caracas - Venezuela,1994.0
2762,,,España,
2763,,Mujer,Df - Mexico,1982.0
2764,,Hombre,Alicante - España,1996.0
2765,,Mujer,Cervià de les garrigues - España,1973.0
2766,,,Caracas - Venezuela,1977.0
2767,,Hombre,Chivilcoy - Argentina,1993.0
2768,,Mujer,Buenos aires - Argentina,1970.0
2769,,,España,
2770,,,España,
2771,,Mujer,Costa rica - Costa Rica,
2772,,Mujer,Girona - España,1981.0
2773,,Mujer,Charlotte - United States of America,1992.0
2774,,Mujer,Oviedo - España,1980.0
2775,,,España,1910.0
2776,,Mujer,Santiago - Cote d'Ivoire,1986.0
2777,,Mujer,Córdoba - España,1993.0
2778,,Mujer,España,1976.0
2779,,,Venezuela,
2780,,,España,
2781,,Mujer,España,1984.0
2782,,Mujer,España,1979.0
2783,,Hombre,Nava de abajo - España,1992.0
2784,,Hombre,Errenteria - España,1997.0
2785,,Mujer,Buenos aires - Argentina,1983.0
2786,,Mujer,,
2787,,Hombre,Santiago de los caballeros - Dominican Republic,1995.0
2788,,,España,1985.0
2789,,,España,
2790,,Hombre,Barquisimeto - Venezuela,1989.0
2791,,Mujer,Colombia,1998.0
2792,,Mujer,Falcon - Venezuela,2000.0
2793,,Mujer,Avellaneda - Argentina,1998.0
2794,,Hombre,"Hermosillo, sonora. - Mexico",1987.0
2795,,Mujer,Rosario - Argentina,1993.0
2796,,Mujer,San luis potosi - Mexico,1992.0
2797,,Hombre,Tui - España,1996.0
2798,,Hombre,León / bilbao - España,1968.0
2799,,,España,
2800,,Mujer,Buenos aires - Argentina,1999.0
2801,,Hombre,Barcelona - España,1988.0
2802,,Mujer,Madrid - España,1994.0
2803,,Mujer,¿?,
2804,,Mujer,¿?,
2805,,Hombre,Tegucigalpa - Honduras,1996.0
2806,,,España,
2807,,,Argentina,
2808,,Hombre,Uruguay,1975.0
2809,,,España,
2810,,Hombre,Buenos aires - Argentina,2000.0
2811,,,Sevilla - España,
2812,,,España,
2813,,,Lima - Peru,1991.0
2814,,,España,
2815,,,España,
2816,,Mujer,,
2817,,,España,
2818,,,Valladolid - España,1960.0
2819,,,España,1987.0
2820,,Mujer,Miraflores - Mexico,1997.0
2821,,Hombre,Mendoza - Argentina,1986.0
2822,,Hombre,¿?,
2823,,,España,
2824,,,España,
2825,,Hombre,Madrid - España,1977.0
2826,,,Guatemala - Guatemala,
2827,,Hombre,Pereira - Colombia,1989.0
2828,,Hombre,Argentina,1993.0
2829,,,España,
2830,,Hombre,Miguel esteban - España,1971.0
2831,,Hombre,Murcia - España,1971.0
2832,,Hombre,Castelar - Argentina,1997.0
2833,,,Lima - Peru,1992.0
2834,,,Cote d'Ivoire,
2835,,,Argentina,
2836,,,España,
2837,,,Venezuela,
2838,,,España,
2839,,,España,
2840,,,España,
2841,,,España,
2842,,,España,
2843,,Hombre,Mexico,1986.0
2844,,,España,
2845,,Hombre,España,1988.0
2846,,,Argentina,
2847,,Mujer,Las palmasde g.c - España,1987.0
2848,,Hombre,Sabaneta - Afghanistan,1981.0
2849,,Hombre,¿?,
2850,,Mujer,Barcelona - España,1986.0
2851,,,España,1910.0
2852,,Hombre,,1992.0
2853,,Hombre,Cuernavaca - Mexico,1987.0
2854,,Hombre,Barakaldo - España,1983.0
2855,,Hombre,España,1992.0
2856,,,España,
2857,,Hombre,Sabadell - España,1973.0
2858,,Hombre,Granada - España,1946.0
2859,,Hombre,Bogotá - Colombia,1985.0
2860,,,Murcia - España,1988.0
2861,,,Viña del mar - Cote d'Ivoire,1987.0
2862,,,Mexico,
2863,,,Mexico,
2864,,,Mexico,
2865,,,Mexico,
2866,,,España,1980.0
2867,,,España,
2868,,,España,
2869,,,España,
2870,,,España,
2871,,,Colombia,
2872,,Hombre,Alicante - España,1987.0
2873,,,España,
2874,,Hombre,Quito - Saint Barthelemy,1992.0
2875,,,Zaragoza - España,1984.0
2876,,,,
2877,,,España,
2878,,Mujer,Tarragona - España,1984.0
2879,,Mujer,España,1951.0
2880,,Mujer,España,1973.0
2881,,,España,
2882,,,Barcelona - España,1978.0
2883,,,España,
2884,,,España,
2885,,,España,
2886,,,España,
2887,,,España,
2888,,,España,
2889,,,España,
2890,,,España,
2891,,,España,
2892,,,España,
2893,,,España,
2894,,Hombre,Colombia,1991.0
2895,,Hombre,United States of America,1910.0
2896,,,Argentina,
2897,,Mujer,Madrid - España,1989.0
2898,,Mujer,,
2899,,Mujer,Madrid - Afghanistan,1993.0
2900,,Mujer,Cordoba - España,1979.0
2901,,Hombre,Madrid - España,1947.0
2902,,Hombre,Girona - España,1978.0
2903,,,Queretaro - Mexico,1997.0
2904,,Hombre,Rafaela - Argentina,1986.0
2905,,Mujer,Medellin - Colombia,1985.0
2906,,Mujer,Colombia,1989.0
2907,,Mujer,La plata - Argentina,1990.0
2908,,,España,
2909,,,Cuba,
2910,,,España,
2911,,,España,
2912,,,España,1910.0
2913,,Hombre,Buenaventura - Colombia,1986.0
2914,,Mujer,Buenos aires - Argentina,1989.0
2915,,Mujer,Sevilla - España,1984.0
2916,,Mujer,Zaragoza - España,1974.0
2917,,Mujer,Bogota - Colombia,1995.0
2918,,Hombre,Puebla - Mexico,1989.0
2919,,Mujer,Santiago - Cote d'Ivoire,1961.0
2920,,Mujer,Puebla - Mexico,1983.0
2921,,Mujer,España,1992.0
2922,,Hombre,España,1910.0
2923,,Hombre,Mallorca - España,1990.0
2924,,Mujer,Mexico,1984.0
2925,,Mujer,Edo. de mexico - Mexico,1995.0
2926,,Mujer,Medellin - Colombia,1983.0
2927,,,España,
2928,,,España,
2929,,,España,
2930,,Hombre,Sabadell - España,1988.0
2931,,Hombre,Bolaños de calatrava - España,1993.0
2932,,Hombre,Madrid - España,1978.0
2933,,Hombre,Córdoba - España,1979.0
2934,,Hombre,Bsas - Argentina,1979.0
2935,,,España,
2936,,Mujer,Talavera de la reina - España,1980.0
2937,,Mujer,Salamanca - España,1982.0
2938,,Mujer,¿?,
2939,,Mujer,¿?,
2940,,Hombre,Formosa - Argentina,1992.0
2941,,Hombre,Sant just desvern - España,1992.0
2942,,Hombre,Puno - Peru,1993.0
2943,,,España,
2944,,Hombre,¿?,
2945,,Mujer,Esmeraldas - Ecuador,1988.0
2946,,Hombre,Santiago - Cote d'Ivoire,1988.0
2947,,Hombre,España,1952.0
2948,,Hombre,Madrid - España,1992.0
2949,,Hombre,Madrid - España,1993.0
2950,,Hombre,Madrid - España,1979.0
2951,,,Argentina,
2952,,,España,
2953,,,Mexico,1910.0
2954,,,Colombia,
2955,,,España,
2956,,Mujer,"Rosario, sf, argentina - Argentina",1974.0
2957,,,España,
2958,,,España,
2959,,Mujer,Panamá - Saint Pierre and Miquelon,1972.0
2960,,,España,1910.0
2961,,Hombre,Madrid - España,1981.0
2962,,,España,
2963,,,España,
2964,,,España,1910.0
2965,,,España,1970.0
2966,,Hombre,Madrid - ¿?,
2967,,Mujer,Mexico,1991.0
2968,,Mujer,Ferrol - España,1985.0
2969,,,España,
2970,,Mujer,¿?,
2971,,Hombre,Andorra la vella - Andorra,2000.0
2972,,Hombre,Funza - Colombia,1988.0
2973,,Hombre,Capital federal - Argentina,1997.0
2974,,Hombre,Concepción - Chile,1991.0
2975,,Hombre,Zamora - España,1981.0
2976,,Hombre,Buenos aires - Argentina,1987.0
2977,,,España,
2978,,Mujer,Santo domingo - Dominican Republic,2000.0
2979,,Hombre,Bogotá - Colombia,1999.0
2980,,Hombre,Gandia - España,2002.0
2981,,,España,
2982,,Hombre,Granada - España,1992.0
2983,,Mujer,Lima - Peru,1993.0
2984,,Mujer,Sa pobla - España,1976.0
2985,,Mujer,Madrid - España,1996.0
2986,,Mujer,Cordoba - Argentina,1993.0
2987,,Mujer,Madrid - España,1991.0
2988,,Mujer,España,1988.0
2989,,Mujer,España,1995.0
2990,,,España,
2991,,,Santander - Afghanistan,
2992,,Mujer,Madrid - España,1985.0
2993,,Mujer,Santiago - Cote d'Ivoire,1977.0
2994,,Mujer,Pto. ordaz - Venezuela,1972.0
2995,,,España,
2996,,,España,
2997,,,España,
2998,,,Salamanca - España,1972.0
2999,,,Oviedo - España,1986.0
3000,,,Javea - España,1987.0
3001,,,España,
3002,,,España,
3003,,,España,
3004,,,España,1969.0
3005,,Hombre,Vatican - Italy,1990.0
3006,,Mujer,¿?,
3007,,Hombre,Df - Mexico,1984.0
3008,,Hombre,Mexico - España,1996.0
3009,,,¿?,
3010,,Hombre,Cdmx - Mexico,1982.0
3011,,Hombre,Gijon - España,1986.0
3012,,Hombre,Tenerife - España,1984.0
3013,,Hombre,Santiago - Chile,1996.0
3014,,Hombre,Santiago - Chile,1996.0
3015,,Hombre,Salamanca - España,1989.0
3016,,Hombre,Bogotá - Colombia,
3017,,,España,1982.0
3018,,Hombre,Oviedo - España,1993.0
3019,,Hombre,Granada - España,1992.0
3020,,Mujer,,
3021,,Hombre,Queretaro - Mexico,2002.0
3022,,,España,1982.0
3023,,,España,
3024,,Hombre,Argentina,1983.0
3025,,Hombre,España,1978.0
3026,,Mujer,Monterrey - Mexico,1993.0
3027,,Hombre,,
3028,,,España,1910.0
3029,,Hombre,Santiago - Cote d'Ivoire,1981.0
3030,,,España,
3031,,Mujer,Santiago - Cote d'Ivoire,1994.0
3032,,,España,
3033,,Mujer,Bogotá - Colombia,1999.0
3034,,Hombre,Bogota - Colombia,1996.0
3035,,Mujer,Querétaro - Mexico,1991.0
3036,,Mujer,Bahía blanca - Argentina,1993.0
3037,,,España,
3038,,Mujer,Barcelona - España,1980.0
3039,,,España,
3040,,,España,
3041,,Mujer,Mexico,1965.0
3042,,Mujer,Salamanca - España,1975.0
3043,,,España,
3044,,Mujer,España,1981.0
3045,,Hombre,Lugo - España,2002.0
3046,,Hombre,Valencia - España,1963.0
3047,,Hombre,¿?,
3048,,Mujer,Córdoba - Argentina,1988.0
3049,,,España,
3050,,Mujer,Madrid - España,1912.0
3051,,Hombre,Madrid - España,1966.0
3052,,Hombre,Madrid - España,1957.0
3053,,Hombre,¿?,
3054,,Mujer,Santiago - Chile,1982.0
3055,,Mujer,Madrid - España,1994.0
3056,,,España,
3057,,Mujer,España,1994.0
3058,,Mujer,Madrid - España,1980.0
3059,,Hombre,,
3060,,Hombre,Lima - Peru,1995.0
3061,,Mujer,,
3062,,Hombre,Guadalajara - Mexico,1995.0
3063,,Mujer,Oviedo - España,1969.0
3064,,Mujer,Tarragona - España,1989.0
3065,,Mujer,,
3066,,Hombre,Puebla - Mexico,2000.0
3067,,,España,
3068,,Mujer,España,1995.0
3069,,,Argentina,
3070,,Hombre,Bogota - Colombia,1986.0
3071,,Hombre,Barcelona - España,1971.0
3072,,Hombre,Santiago - Chile,1990.0
3073,,Hombre,España,1965.0
3074,,Mujer,España,1989.0
3075,,Mujer,Málaga - España,1991.0
3076,,Mujer,,
3077,,Mujer,Gijón - España,1973.0
3078,,Hombre,España,1989.0
3079,,Mujer,Cambre - España,1987.0
3080,,,,
3081,,Mujer,Lleida - España,1997.0
3082,,Mujer,Veracruz - Mexico,1984.0
3083,,Hombre,¿?,
3084,,Mujer,Bogota - Colombia,1986.0
3085,,Hombre,Palma de mallorca - España,1978.0
3086,,Mujer,Cádiz - España,1982.0
3087,,Hombre,San sebastian - España,1981.0
3088,,,España,
3089,,,España,1986.0
3090,,,España,
3091,,,España,
3092,,,España,
3093,,,España,
3094,,,España,
3095,,Hombre,México - Mexico,1992.0
3096,,Mujer,Chiapas - Mexico,1990.0
3097,,Mujer,Galicia - España,1999.0
3098,,Hombre,España,1910.0
3099,,Hombre,Madrid - España,1981.0
3100,,Mujer,Castelar - Argentina,1985.0
3101,,,España,
3102,,Hombre,Tremp - España,2000.0
3103,,,España,
3104,,Mujer,Las palmas de gran canaria - España,1963.0
3105,,,España,1989.0
3106,,,Valladolid - España,1988.0
3107,,,España,
3108,,,España,
3109,,,España,
3110,,,España,
3111,,,España,
3112,,,España,
3113,,,España,
3114,,Mujer,Lorca - España,1986.0
3115,,Hombre,Santiago - Argentina,1967.0
3116,,,León - España,1988.0
3117,,Mujer,Jaén - España,1910.0
3118,,Mujer,España,1910.0
3119,,Mujer,Granada - España,1977.0
3120,,,España,
3121,,Hombre,Granada - España,1980.0
3122,,,España,1910.0
3123,,,España,1979.0
3124,,Mujer,La plata - Argentina,1982.0
3125,,,España,
3126,,Mujer,¿?,1988.0
3127,,Mujer,Castellon - España,1986.0
3128,,Mujer,,
3129,,Hombre,Bogota - Colombia,1950.0
3130,,Mujer,Salamanca - España,1971.0
3131,,,España,
3132,,Mujer,¿?,
3133,,,España,1910.0
3134,,,Barcelona - España,1974.0
3135,,,¿?,
3136,,Mujer,Badalona - España,1973.0
